"creation_date","status","completion_date","service_request_number","type_of_service_request","license_plate","vehicle_make_model","vehicle_color","current_activity","most_recent_action","how_many_days_has_the_vehicle_been_reported_as_parked_","street_address","zip_code","x_coordinate","y_coordinate","ward","police_district","community_area","ssa","latitude","longitude","location","location_address","location_city","location_state","location_zip"
"2019-12-13T00:00:00.000","Completed","2020-01-24T00:00:00.000","19-00173027","Abandoned Vehicle Complaint","765678","Honda","Silver","Initial Inspection","Proceed with Tow Case","30","3149 N BROADWAY","60657","1171698.44451498","1921157.51972416","44","19","6","8","41.93912635743087","-87.64422136575858","POINT (41.93912635743087 -87.64422136575858)",,,,
"2020-07-02T00:00:00.000","Open",,"20-00046774","Abandoned Vehicle Complaint","1390802","Mercedes","White",,,"20","3508 N BROADWAY","60657","1171160.15080131","1923556.1880127","46","19","6","8","41.94571075549612","-87.64643499671985","POINT (41.94571075549612 -87.64643499671985)",,,,
"2017-04-23T00:00:00.000","Completed","2017-05-24T00:00:00.000","17-02436341","Abandoned Vehicle Complaint",,,,"FVI - Outcome","Vehicle was moved from original address requested",,"523 W BRIAR PL","60657","1172102.8899177","1921012.44251792","44","19","6","8","41.9386005131738","-87.64287259855537","POINT (41.9386005131738 -87.64287259855537)",,,,
"2018-12-17T00:00:00.000","Completed","2019-02-21T00:00:00.000","18-03381399","Abandoned Vehicle Complaint","Y702853","Hyundai","Silver","Initial Inspection","Proceed with Tow Case","90","648 W MELROSE","60657","1171335.41426764","1921882.82617694","44","19","6","8","41.94121500797115","-87.64630245058227","POINT (41.94121500797115 -87.64630245058227)",,,,
"2018-12-08T00:00:00.000","Completed","2019-01-11T00:00:00.000","18-03313524","Abandoned Vehicle Complaint","Q656602","Toyota","Silver","Initial Inspection","Proceed with Tow Case","21","2950 N HALSTED","60657","1170415.32567349","1919936.6698858","44","19","6","8","41.93607946330534","-87.64927606031044","POINT (41.93607946330534 -87.64927606031044)",,,,
"2015-02-21T00:00:00.000","Completed - Dup","2015-03-05T00:00:00.000","15-00359926","Abandoned Vehicle Complaint","L183268","Ford","Black","Place 7 Day Sticker","Follow on Activity was created","50","655 W ROSCOE ST","60657","1171193.64419995","1922811.23008847","44","19","6","8","41.94355091161839","-87.64659981938865","POINT (41.94355091161839 -87.64659981938865)",,,,
"2013-03-05T00:00:00.000","Completed","2013-04-15T00:00:00.000","13-00247742","Abandoned Vehicle Complaint","R381291","Volkswagen","Black","FVI - Outcome","Vehicle was moved from original address requested","14","559 W SURF ST","60657",,,"44","19","6","8","41.93415228786887","-87.64371804940481","POINT (41.93415228786887 -87.64371804940481)",,,,
"2016-02-24T00:00:00.000","Completed","2016-05-11T00:00:00.000","16-01128445","Abandoned Vehicle Complaint","S39 6202","Nissan","Silver","FVI - Outcome","Vehicle was moved from original address requested","45","509 W SURF ST","60657","1172345.94987076","1919404.68369022","44","19","6","8","41.93418637627595","-87.64190409399268","POINT (41.93418637627595 -87.64190409399268)",,,,
"2011-12-30T00:00:00.000","Completed","2012-01-24T00:00:00.000","11-04315401","Abandoned Vehicle Complaint","UX9051","Mitsubishi","Gray","FVI - Outcome","Vehicle was moved from original address requested","60","530 W SURF ST","60657",,,"44","23","6","8","41.934391411150614","-87.64266540298887","POINT (41.934391411150614 -87.64266540298887)",,,,
"2015-10-23T00:00:00.000","Completed - Dup","2015-10-26T00:00:00.000","15-05617959","Abandoned Vehicle Complaint","L77 1114","Kia Motors Corp","Silver","FVI - Outcome","Create Work Order","8","710 W OAKDALE AVE","60657","1170841.11068963","1919872.20049793","44","19","6","8","41.93571040421358","-87.64770857759068","POINT (41.93571040421358 -87.64770857759068)",,,,
"2013-03-18T00:00:00.000","Completed - Dup","2013-04-15T00:00:00.000","13-00304746","Abandoned Vehicle Complaint","R381291","Volkswagen","Black","FVI - Outcome","Create Work Order","21","559 W SURF ST","60657","1171919.47596878","1919390.67481","44","19","6","8","41.93415228786887","-87.64371804940481","POINT (41.93415228786887 -87.64371804940481)",,,,
"2019-04-03T00:00:00.000","Completed - Dup","2019-04-11T00:00:00.000","19-00040089","Abandoned Vehicle Complaint","N172921","Buick","Silver",,,,"3164 N ORCHARD ST","60657","1171031.55207806","1921271.44818158","44","19","6","8","41.93973665523889","-87.6469722373988","POINT (41.93973665523889 -87.6469722373988)",,,,
"2020-02-13T00:00:00.000","Completed","2020-03-03T00:00:00.000","20-00016802","Abandoned Vehicle Complaint","NO LICENSE PLATES OR CITY STICKER","Ford","White",,,"90","3451 N ELAINE PL","60657","1170785.93002197","1923139.65092764","44","19","6","8","41.945117597913836","-87.64769915489374","POINT (41.945117597913836 -87.64769915489374)",,,,
"2019-04-10T00:00:00.000","Completed","2019-04-29T00:00:00.000","19-00042694","Abandoned Vehicle Complaint","V30 1881","Honda","Blue","Initial Inspection","Proceed with Tow Case","7","3618 N PINEGROVE","60613","1171351.40248021","1924365.92966608","46","19","6","8","41.94841858587438","-87.64600513464019","POINT (41.94841858587438 -87.64600513464019)",,,,
"2016-10-13T00:00:00.000","Completed","2016-11-14T00:00:00.000","16-07176240","Abandoned Vehicle Complaint",,,,"FVI - Outcome","Vehicle was moved from original address requested",,"652 W ROSCOE ST","60657","1171215.84419995","1922811.93008847","44","19","6","8","41.943770285359875","-87.64661331410854","POINT (41.943770285359875 -87.64661331410854)",,,,
"2016-09-18T00:00:00.000","Completed","2016-09-26T00:00:00.000","16-06609139","Abandoned Vehicle Complaint","4784976","Bmw","Black","FVI - Outcome","Vehicle was moved from original address requested","30","513 W WELLINGTON AVE","60657","1172302.30738796","1920226.20926691","44","19","6","8","41.9364346190639","-87.6424268654244","POINT (41.9364346190639 -87.6424268654244)",,,,
"2011-09-02T00:00:00.000","Completed","2011-09-26T00:00:00.000","11-03714648","Abandoned Vehicle Complaint","626NKT","Mazda","Silver","FVI - Outcome","Need Vehicle Tow Report","7","437 W ROSCOE ST","60657",,,"44","23","6","8","41.94324384654284","-87.64207184208428","POINT (41.94324384654284 -87.64207184208428)",,,,
"2019-05-30T00:00:00.000","Completed - Dup","2019-05-30T00:00:00.000","19-00062737","Abandoned Vehicle Complaint","UNKNOWN","Jeep","White",,,"20","540 W ROSCOE ST","60657","1172007.79816791","1922699.04576839","44","19","6","8","41.9434456781048","-87.6435867501803","POINT (41.9434456781048 -87.6435867501803)",,,,
"2011-07-27T00:00:00.000","Completed","2011-07-27T00:00:00.000","11-03469145","Abandoned Vehicle Complaint","L456745","Chevrolet","Red","FVI - Outcome","Vehicle was moved from original address requested","21","2821 N BURLING ST","60657",,,"44","19","6","8","41.93338006703344","-87.64754227874302","POINT (41.93338006703344 -87.64754227874302)",,,,
"2020-05-22T00:00:00.000","Completed","2020-07-01T00:00:00.000","20-00038535","Abandoned Vehicle Complaint","02008  - EXPIRED WASHINGTON PLATE","Jeep","Black","Initial Inspection","Vehicle was moved from original address requested","60","3616 N PINE GROVE AVE","60613","1171279.60248021","1924520.82966608","46","19","6","8","41.9483645553631","-87.64597240404288","POINT (41.9483645553631 -87.64597240404288)",,,,
"2019-03-29T00:00:00.000","Completed - Dup","2019-03-29T00:00:00.000","19-00037889","Abandoned Vehicle Complaint","IL T20 1610","Jeep","Black",,,,"540 W ALDINE AVE","60657","1172050.98351374","1922301.40363136","44","19","6","8","41.942360635423405","-87.64363367247132","POINT (41.942360635423405 -87.64363367247132)",,,,
"2019-03-06T00:00:00.000","Completed","2019-04-03T00:00:00.000","19-00027375","Abandoned Vehicle Complaint","BE11498",,"Silver","Initial Inspection","Vehicle was moved from original address requested","45","628 W ADDISON ST","60613","1171219.00248021","1924305.52966608","46","19","6","8","41.94768061683709","-87.64663991962932","POINT (41.94768061683709 -87.64663991962932)",,,,
"2019-02-06T00:00:00.000","Completed","2019-03-15T00:00:00.000","19-00014248","Abandoned Vehicle Complaint","L251431","Toyota","Black","Initial Inspection","Proceed with Tow Case",,"2931 N BURLING","60657","1170760.38843214","1919616.78142911","44","19","6","8","41.935470731266214","-87.64793080129614","POINT (41.935470731266214 -87.64793080129614)",,,,
"2011-07-24T00:00:00.000","Completed","2011-07-28T00:00:00.000","11-03446937","Abandoned Vehicle Complaint","ZQ5635, INDIANA","Volvo","White","FVI - Outcome","Vehicle was moved from original address requested",,"522 W ROSCOE ST","60657",,,"44","23","6","8","41.94345286032252","-87.64297187965981","POINT (41.94345286032252 -87.64297187965981)",,,,
"2015-12-04T00:00:00.000","Completed","2016-01-05T00:00:00.000","15-06543876","Abandoned Vehicle Complaint","XXW588","Volvo","Blue","FVI - Outcome","Vehicle was moved from original address requested","7","735 W ALDINE AVE","60657","1170746.35407923","1922134.45197196","44","19","6","8","41.94169812489004","-87.64835039970713","POINT (41.94169812489004 -87.64835039970713)",,,,
"2020-01-28T00:00:00.000","Completed","2020-02-10T00:00:00.000","20-00011036","Abandoned Vehicle Complaint","NO PLATES","Ford","White",,,,"718 W CORNELIA AVE","60657","1170763.73002197","1923458.65092764","46","19","6","8","41.94556115973514","-87.64779243307531","POINT (41.94556115973514 -87.64779243307531)",,,,
"2018-08-15T00:00:00.000","Completed","2018-09-13T00:00:00.000","18-02399975","Abandoned Vehicle Complaint","V28 9258","Hyundai","Gray","FVI - Outcome","Vehicle was moved from original address requested","60","511 W BRIAR PL","60657","1172223.38430689","1921015.83870025","44","19","6","8","41.93860702053873","-87.64244505129784","POINT (41.93860702053873 -87.64244505129784)",,,,
"2015-09-02T00:00:00.000","Completed - Dup","2015-09-03T00:00:00.000","15-04531079","Abandoned Vehicle Complaint","RJD520","Buick","Black","FVI - Outcome","Create Work Order","30","510 W ROSCOE ST","60657","1172232.99816791","1922704.34576839","44","19","6","8","41.94345761352975","-87.642561993092","POINT (41.94345761352975 -87.642561993092)",,,,
"2018-08-07T00:00:00.000","Completed - Dup","2018-08-15T00:00:00.000","18-02329100","Abandoned Vehicle Complaint","V289258","Hyundai","Beige",,,"45","503 W BRIAR PL","60657","1172303.78430689","1921018.13870025","44","19","6","8","41.93861146526323","-87.64216025167113","POINT (41.93861146526323 -87.64216025167113)",,,,
"2016-02-08T00:00:00.000","Completed - Dup","2016-02-08T00:00:00.000","16-00787238","Abandoned Vehicle Complaint","OHIO DFW4353","Honda","Gray","FVI - Outcome","Create Work Order","65","611 W STRATFORD PL","60657","1171596.70412997","1923374.5533843","44","19","6","8","41.94502074109666","-87.64485909229481","POINT (41.94502074109666 -87.64485909229481)",,,,
"2015-03-19T00:00:00.000","Completed","2015-04-10T00:00:00.000","15-00824284","Abandoned Vehicle Complaint","7747M","Chevrolet","Blue","FVI - Outcome","Vehicle was moved from original address requested","60","512 W BARRY AVE","60657",,,"44","19","6","8","41.937797753154925","-87.64246180850361","POINT (41.937797753154925 -87.64246180850361)",,,,
"2018-09-30T00:00:00.000","Completed","2018-10-29T00:00:00.000","18-02804201","Abandoned Vehicle Complaint","622TJU",,"Silver","Initial Inspection","Vehicle was moved from original address requested","21","535 W CORNELIA AVE","60657","1171814.689575","1923765.2983","46","19","6","8","41.946161269426256","-87.64383119032402","POINT (41.946161269426256 -87.64383119032402)",,,,
"2018-08-26T00:00:00.000","Completed","2018-09-27T00:00:00.000","18-02493255","Abandoned Vehicle Complaint","BRNZ02","Dodge","Red","FVI - Outcome","Vehicle was moved from original address requested","17","549 W OAKDALE AVE","60657","1172074.79029055","1919857.70379729","44","19","6","8","41.93542093443461","-87.64374706462769","POINT (41.93542093443461 -87.64374706462769)",,,,
"2020-02-11T00:00:00.000","Completed - Dup","2020-02-11T00:00:00.000","20-00015964","Abandoned Vehicle Complaint","AVI430","Mitsubishi","Black",,,,"3733 N HALSTED ST","60613","1170249.63406841","1925138.05013197","46","19","6","8","41.950052664237134","-87.64942815211083","POINT (41.950052664237134 -87.64942815211083)",,,,
"2018-10-16T00:00:00.000","Completed","2018-11-09T00:00:00.000","18-02929286","Abandoned Vehicle Complaint","J24Z81","Ford","Blue","Initial Inspection","Vehicle was moved from original address requested","18","644 W SURF ST","60657","1171470.51172231","1919603.51007879","44","19","6","8","41.93495869916498","-87.64597851499049","POINT (41.93495869916498 -87.64597851499049)",,,,
"2015-05-10T00:00:00.000","Completed","2015-05-18T00:00:00.000","15-01896485","Abandoned Vehicle Complaint","V53 2774","Chevrolet","Red","FVI - Outcome","Vehicle was moved from original address requested","3","839 W WELLINGTON AVE","60657",,,"44","19","6","8","41.9362269347009","-87.65071998097122","POINT (41.9362269347009 -87.65071998097122)",,,,
"2018-09-04T00:00:00.000","Completed","2018-09-12T00:00:00.000","18-02564145","Abandoned Vehicle Complaint","MSA 25","Toyota","White","FVI - Outcome","Vehicle was moved from original address requested","14","2821 N BURLING ST","60657","1170814.39992733","1918971.91240324","44","19","6","8","41.93338006703344","-87.64754227874302","POINT (41.93338006703344 -87.64754227874302)",,,,
"2016-06-20T00:00:00.000","Completed - Dup","2016-06-22T00:00:00.000","16-04309271","Abandoned Vehicle Complaint","R480773","Pontiac","White",,,"30","802 W OAKDALE AVE","60657","1170406.29740005","1919813.14989093","44","19","6","8","41.935563841248594","-87.64930775390293","POINT (41.935563841248594 -87.64930775390293)",,,,
"2019-12-04T00:00:00.000","Completed","2019-12-23T00:00:00.000","19-00168105","Abandoned Vehicle Complaint","3955244","Chevrolet","Tan","Initial Inspection","Vehicle was moved from original address requested",,"833 W WELLINGTON AVE","60657","1170069.12977599","1920133.68247589","44","19","6","8","41.93623199191627","-87.65048531071596","POINT (41.93623199191627 -87.65048531071596)",,,,
"2018-12-08T00:00:00.000","Completed - Dup","2018-12-10T00:00:00.000","18-03312900","Abandoned Vehicle Complaint","AM29899","Chrysler","Black",,,"6","420 W ALDINE AVE","60657","1172669.27060894","1922317.21022531","44","19","6","8","41.942388045491306","-87.64079157261153","POINT (41.942388045491306 -87.64079157261153)",,,,
"2018-11-28T00:00:00.000","Completed","2019-01-08T00:00:00.000","18-03245453","Abandoned Vehicle Complaint","CZ7378","Motorized Bike","Red","Initial Inspection","Proceed with Tow Case","60","600 W STRATFORD PL","60657","1171632.70412997","1923391.3533843","46","19","6","8","41.94532823154148","-87.64466441160458","POINT (41.94532823154148 -87.64466441160458)",,,,
"2017-01-29T00:00:00.000","Completed - Dup","2017-01-30T00:00:00.000","17-00531563","Abandoned Vehicle Complaint","X318847","Acura","Gold","FVI - Outcome","Create Work Order","35","701 W BROMPTON AVE","60657","1171002.67000341","1923878.93003318","46","19","6","8","41.94645950995542","-87.64687364239323","POINT (41.94645950995542 -87.64687364239323)",,,,
"2018-07-11T00:00:00.000","Completed","2018-08-13T00:00:00.000","18-02064068","Abandoned Vehicle Complaint","ZDODA7","Toyota","Beige","Place 7 Day Sticker","Inspected and 7 day sticker applied to vehicle","30","3163 N ORCHARD ST","60657","1171031.75207806","1921265.54818158","44","19","6","8","41.939685424505996","-87.6466760909762","POINT (41.939685424505996 -87.6466760909762)",,,,
"2018-07-24T00:00:00.000","Completed","2018-08-17T00:00:00.000","18-02190161","Abandoned Vehicle Complaint","N165626","Chevrolet","White","FVI - Outcome","Return to Owner - Vehicle","48","3529 N BROADWAY","60657","1171067.37000341","1923756.13003318","46","19","6","8","41.9463325679487","-87.64649288921458","POINT (41.9463325679487 -87.64649288921458)",,,,
"2014-03-17T00:00:00.000","Completed","2014-04-11T00:00:00.000","14-00374485","Abandoned Vehicle Complaint","SK4707","Toyota","Gray","FVI - Outcome","Need Vehicle Tow Report","100","520 W ROSCOE ST","60657",,,"44","19","6","8","41.94345365262538","-87.6429035652347","POINT (41.94345365262538 -87.6429035652347)",,,,
"2018-10-01T00:00:00.000","Completed","2018-10-29T00:00:00.000","18-02813414","Abandoned Vehicle Complaint","3697V","Harley-Davidson","Burgundy","Initial Inspection","Vehicle was moved from original address requested","300","624 W PATTERSON AVE","60613","1171076.89770067","1924661.88887192","46","19","6","8","41.948672108690914","-87.6471221039417","POINT (41.948672108690914 -87.6471221039417)",,,,
